entrez_id	pathway_id	gene_symbol	ensembl_id	pathway_name
394430	path:mmu00830	Ugt1a10	ENSMUSG00000090165	Retinol metabolism - Mus musculus (house mouse)
394432	path:mmu00830	Ugt1a7c	ENSMUSG00000090124	Retinol metabolism - Mus musculus (house mouse)
394433	path:mmu00830	Ugt1a5	ENSMUSG00000089943	Retinol metabolism - Mus musculus (house mouse)
394434	path:mmu00830	Ugt1a9	ENSMUSG00000090175	Retinol metabolism - Mus musculus (house mouse)
394435	path:mmu00830	Ugt1a6b	ENSMUSG00000090145	Retinol metabolism - Mus musculus (house mouse)
394436	path:mmu00830	Ugt1a1	ENSMUSG00000089960	Retinol metabolism - Mus musculus (house mouse)
404195	path:mmu00830	Cyp2c54	ENSMUSG00000067225	Retinol metabolism - Mus musculus (house mouse)
433247	path:mmu00830	Cyp2c68	ENSMUSG00000074882	Retinol metabolism - Mus musculus (house mouse)
435802	path:mmu00830	Cyp4a30b	ENSMUSG00000084346	Retinol metabolism - Mus musculus (house mouse)
53973	path:mmu00830	Cyp3a41a	ENSMUSG00000075551	Retinol metabolism - Mus musculus (house mouse)
54150	path:mmu00830	Rdh7	ENSMUSG00000040134	Retinol metabolism - Mus musculus (house mouse)
545817	path:mmu00830	Cyp2w1	ENSMUSG00000029541	Retinol metabolism - Mus musculus (house mouse)
546726	path:mmu00830	Cyp26c1	ENSMUSG00000062432	Retinol metabolism - Mus musculus (house mouse)
552899	path:mmu00830	Ugt2a2	ENSMUSG00000029268	Retinol metabolism - Mus musculus (house mouse)
56388	path:mmu00830	Cyp3a25	ENSMUSG00000029630	Retinol metabolism - Mus musculus (house mouse)
56847	path:mmu00830	Aldh1a3	ENSMUSG00000015134	Retinol metabolism - Mus musculus (house mouse)
613123	path:mmu00830	Ugt1a8	ENSMUSG00000089675	Retinol metabolism - Mus musculus (house mouse)
63857	path:mmu00830	Bco1	ENSMUSG00000031845	Retinol metabolism - Mus musculus (house mouse)
666168	path:mmu00830	Cyp4a31	ENSMUSG00000028712	Retinol metabolism - Mus musculus (house mouse)
67442	path:mmu00830	Retsat	ENSMUSG00000056666	Retinol metabolism - Mus musculus (house mouse)
69888	path:mmu00830	Cyp2c66	ENSMUSG00000067229	Retinol metabolism - Mus musculus (house mouse)
71724	path:mmu00830	Aox3	ENSMUSG00000064294	Retinol metabolism - Mus musculus (house mouse)
71773	path:mmu00830	Ugt2b1	ENSMUSG00000035836	Retinol metabolism - Mus musculus (house mouse)
71872	path:mmu00830	Aox4	ENSMUSG00000038242	Retinol metabolism - Mus musculus (house mouse)
72082	path:mmu00830	Cyp2c55	ENSMUSG00000025002	Retinol metabolism - Mus musculus (house mouse)
72094	path:mmu00830	Ugt2a3	ENSMUSG00000035780	Retinol metabolism - Mus musculus (house mouse)
72303	path:mmu00830	Cyp2c65	ENSMUSG00000067231	Retinol metabolism - Mus musculus (house mouse)
74134	path:mmu00830	Cyp2s1	ENSMUSG00000040703	Retinol metabolism - Mus musculus (house mouse)
77974	path:mmu00830	Rdh12	ENSMUSG00000021123	Retinol metabolism - Mus musculus (house mouse)
79235	path:mmu00830	Lrat	ENSMUSG00000028003	Retinol metabolism - Mus musculus (house mouse)
94215	path:mmu00830	Ugt2a1	ENSMUSG00000106677	Retinol metabolism - Mus musculus (house mouse)
94284	path:mmu00830	Ugt1a6a	ENSMUSG00000054545	Retinol metabolism - Mus musculus (house mouse)
98711	path:mmu00830	Rdh10	ENSMUSG00000025921	Retinol metabolism - Mus musculus (house mouse)
100559	path:mmu00860	Ugt2b38	ENSMUSG00000061906	Porphyrin metabolism - Mus musculus (house mouse)
100727	path:mmu00860	Ugt2b34	ENSMUSG00000029260	Porphyrin metabolism - Mus musculus (house mouse)
107508	path:mmu00860	Eprs	ENSMUSG00000026615	Porphyrin metabolism - Mus musculus (house mouse)
109778	path:mmu00860	Blvra	ENSMUSG00000001999	Porphyrin metabolism - Mus musculus (house mouse)
110006	path:mmu00860	Gusb	ENSMUSG00000025534	Porphyrin metabolism - Mus musculus (house mouse)
112417	path:mmu00860	Ugt2b37	ENSMUSG00000057425	Porphyrin metabolism - Mus musculus (house mouse)
11655	path:mmu00860	Alas1	ENSMUSG00000032786	Porphyrin metabolism - Mus musculus (house mouse)
11656	path:mmu00860	Alas2	ENSMUSG00000025270	Porphyrin metabolism - Mus musculus (house mouse)
12870	path:mmu00860	Cp	ENSMUSG00000003617	Porphyrin metabolism - Mus musculus (house mouse)
12892	path:mmu00860	Cpox	ENSMUSG00000022742	Porphyrin metabolism - Mus musculus (house mouse)
14151	path:mmu00860	Fech	ENSMUSG00000024588	Porphyrin metabolism - Mus musculus (house mouse)
14297	path:mmu00860	Fxn	ENSMUSG00000059363	Porphyrin metabolism - Mus musculus (house mouse)
15159	path:mmu00860	Hccs	ENSMUSG00000031352	Porphyrin metabolism - Mus musculus (house mouse)
15203	path:mmu00860	Heph	ENSMUSG00000031209	Porphyrin metabolism - Mus musculus (house mouse)
15288	path:mmu00860	Hmbs	ENSMUSG00000032126	Porphyrin metabolism - Mus musculus (house mouse)
15368	path:mmu00860	Hmox1	ENSMUSG00000005413	Porphyrin metabolism - Mus musculus (house mouse)
15369	path:mmu00860	Hmox2	ENSMUSG00000004070	Porphyrin metabolism - Mus musculus (house mouse)
17025	path:mmu00860	Alad	ENSMUSG00000028393	Porphyrin metabolism - Mus musculus (house mouse)
19044	path:mmu00860	Ppox	ENSMUSG00000062729	Porphyrin metabolism - Mus musculus (house mouse)
22236	path:mmu00860	Ugt1a2	ENSMUSG00000090171	Porphyrin metabolism - Mus musculus (house mouse)
22238	path:mmu00860	Ugt2b5	ENSMUSG00000054630	Porphyrin metabolism - Mus musculus (house mouse)
22275	path:mmu00860	Urod	ENSMUSG00000028684	Porphyrin metabolism - Mus musculus (house mouse)
22276	path:mmu00860	Uros	ENSMUSG00000030979	Porphyrin metabolism - Mus musculus (house mouse)
226139	path:mmu00860	Cox15	ENSMUSG00000040018	Porphyrin metabolism - Mus musculus (house mouse)
231396	path:mmu00860	Ugt2b36	ENSMUSG00000070704	Porphyrin metabolism - Mus musculus (house mouse)
233016	path:mmu00860	Blvrb	ENSMUSG00000040466	Porphyrin metabolism - Mus musculus (house mouse)
243085	path:mmu00860	Ugt2b35	ENSMUSG00000035811	Porphyrin metabolism - Mus musculus (house mouse)
